ID,Name in English,Degree of endangerment,Country,Country code alpha 3
1022,South Italian,Vulnerable,Italy,ITA
1023,Sicilian,Vulnerable,Italy,ITA
383,Low Saxon,Vulnerable,Germany,DEU
383,Low Saxon,Vulnerable,Denmark,DNK
383,Low Saxon,Vulnerable,Netherlands,NLD
383,Low Saxon,Vulnerable,Poland,POL
383,Low Saxon,Vulnerable,Russian Federation,RUS
335,Belarusian,Vulnerable,Belarus,BLR
335,Belarusian,Vulnerable,Latvia,LVA
335,Belarusian,Vulnerable,Lithuania,LTU
335,Belarusian,Vulnerable,Poland,POL
335,Belarusian,Vulnerable,Russian Federation,RUS
335,Belarusian,Vulnerable,Ukraine,UKR
382,Lombard,Definitely endangered,Italy,ITA
382,Lombard,Definitely endangered,Switzerland,CHE
405,Romani,Definitely endangered,Albania,ALB
405,Romani,Definitely endangered,Germany,DEU
405,Romani,Definitely endangered,Austria,AUT
405,Romani,Definitely endangered,Belarus,BLR
405,Romani,Definitely endangered,Bosnia and Herzegovina,BIH
405,Romani,Definitely endangered,Bulgaria,BGR
405,Romani,Definitely endangered,Croatia,HRV
405,Romani,Definitely endangered,Estonia,EST
405,Romani,Definitely endangered,Finland,FIN
405,Romani,Definitely endangered,France,FRA
405,Romani,Definitely endangered,Greece,GRC
405,Romani,Definitely endangered,Hungary,HUN
405,Romani,Definitely endangered,Italy,ITA
405,Romani,Definitely endangered,Latvia,LVA
405,Romani,Definitely endangered,Lithuania,LTU
405,Romani,Definitely endangered,The former Yugoslav Republic of Macedonia,MKD
405,Romani,Definitely endangered,Netherlands,NLD
405,Romani,Definitely endangered,Poland,POL
405,Romani,Definitely endangered,Romania,ROU
405,Romani,Definitely endangered,United Kingdom of Great Britain and Northern Ireland,GBR
405,Romani,Definitely endangered,Russian Federation,RUS
405,Romani,Definitely endangered,Slovakia,SVK
405,Romani,Definitely endangered,Slovenia,SVN
405,Romani,Definitely endangered,Switzerland,CHE
405,Romani,Definitely endangered,Czech Republic,CZE
405,Romani,Definitely endangered,Turkey,TUR
405,Romani,Definitely endangered,Ukraine,UKR
405,Romani,Definitely endangered,Serbia,SRB
405,Romani,Definitely endangered,Montenegro,MNE
2211,Yiddish (Israel),Definitely endangered,Israel,ISR
1586,Gondi,Vulnerable,India,IND
1020,Limburgian-Ripuarian,Vulnerable,Germany,DEU
1020,Limburgian-Ripuarian,Vulnerable,Belgium,BEL
1020,Limburgian-Ripuarian,Vulnerable,Netherlands,NLD
1943,Quechua of Southern Bolivia,Vulnerable,Bolivia (Plurinational State of),BOL
1565,Kumaoni,Vulnerable,India,IND
1565,Kumaoni,Vulnerable,Nepal,NPL
755,Aymara,Vulnerable,Bolivia (Plurinational State of),BOL
755,Aymara,Vulnerable,Chile,CHL
755,Aymara,Vulnerable,Peru,PER
349,Emilian-Romagnol,Definitely endangered,Italy,ITA
349,Emilian-Romagnol,Definitely endangered,San Marino,SMR
399,Piedmontese,Definitely endangered,Italy,ITA
1021,Venetan,Vulnerable,Croatia,HRV
1021,Venetan,Vulnerable,Italy,ITA
1021,Venetan,Vulnerable,Slovenia,SVN
1985,Zazaki,Vulnerable,Turkey,TUR
1591,Kurux (India),Vulnerable,India,IND
2065,Tamajeq,Vulnerable,Niger,NER
1585,Tulu,Vulnerable,India,IND
1556,Kangdi,Definitely endangered,India,IND
410,Scots,Vulnerable,United Kingdom of Great Britain and Northern Ireland,GBR
1026,Torlak,Vulnerable,Albania,ALB
1026,Torlak,Vulnerable,Bulgaria,BGR
1026,Torlak,Vulnerable,The former Yugoslav Republic of Macedonia,MKD
1026,Torlak,Vulnerable,Romania,ROU
1026,Torlak,Vulnerable,Serbia,SRB
1476,West Flemish,Vulnerable,Belgium,BEL
1476,West Flemish,Vulnerable,France,FRA
1476,West Flemish,Vulnerable,Netherlands,NLD
334,Bashkir,Vulnerable,Russian Federation,RUS
1067,Chechen,Vulnerable,Russian Federation,RUS
338,Chuvash,Vulnerable,Russian Federation,RUS
1227,Meithei,Vulnerable,India,IND
1114,Tamang,Vulnerable,India,IND
1114,Tamang,Vulnerable,Nepal,NPL
1013,Quechua of Cuzco,Vulnerable,Peru,PER
1024,Eastern Slovak,Vulnerable,Slovakia,SVK
1024,Eastern Slovak,Vulnerable,Ukraine,UKR
377,Ligurian,Definitely endangered,France,FRA
377,Ligurian,Definitely endangered,Italy,ITA
377,Ligurian,Definitely endangered,Monaco,MCO
407,Rusyn,Vulnerable,Hungary,HUN
407,Rusyn,Vulnerable,Poland,POL
407,Rusyn,Vulnerable,Romania,ROU
407,Rusyn,Vulnerable,Slovakia,SVK
407,Rusyn,Vulnerable,Ukraine,UKR
1515,Talysh,Vulnerable,Azerbaijan,AZE
1515,Talysh,Vulnerable,Iran (Islamic Republic of),IRN
1577,Kui,Vulnerable,India,IND
1231,Khasi,Vulnerable,India,IND
1229,Bodo,Vulnerable,India,IND
337,Campidanese,Definitely endangered,Italy,ITA
1803,K'iche' (Guatemala),Vulnerable,Guatemala,GTM
989,Quechua of Ayacucho,Definitely endangered,Peru,PER
1117,Newar,Definitely endangered,Nepal,NPL
2222,Mon,Vulnerable,Myanmar,MMR
2222,Mon,Vulnerable,Thailand,THA
1523,Polesian,Vulnerable,Belarus,BLR
1523,Polesian,Vulnerable,Poland,POL
1523,Polesian,Vulnerable,Ukraine,UKR
701,Tamaceq,Definitely endangered,Mali,MLI
1069,Avar,Vulnerable,Russian Federation,RUS
1211,Mundari,Vulnerable,India,IND
425,Welsh,Vulnerable,United Kingdom of Great Britain and Northern Ireland,GBR
1202,Angika,Vulnerable,India,IND
1202,Angika,Vulnerable,Nepal,NPL
1827,Q'eqchi' (Guatemala),Vulnerable,Guatemala,GTM
398,Picard,Severely endangered,Belgium,BEL
398,Picard,Severely endangered,France,FRA
1228,Kokborok,Vulnerable,Bangladesh,BGD
1228,Kokborok,Vulnerable,India,IND
415,Basque,Vulnerable,Spain,ESP
415,Basque,Vulnerable,France,FRA
1065,Kabard-Cherkes,Vulnerable,Russian Federation,RUS
1065,Kabard-Cherkes,Vulnerable,Turkey,TUR
1559,Mandeali,Definitely endangered,India,IND
353,Friulian,Definitely endangered,Italy,ITA
997,Quechua of Ancash and Huánuco,Definitely endangered,Peru,PER
1947,Walloon,Definitely endangered,Belgium,BEL
1947,Walloon,Definitely endangered,France,FRA
1947,Walloon,Definitely endangered,Luxembourg,LUX
1091,Mising,Definitely endangered,India,IND
1066,Ossete,Vulnerable,Georgia,GEO
1066,Ossete,Vulnerable,Russian Federation,RUS
1230,Mizo,Vulnerable,India,IND
1070,Dargwa,Vulnerable,Russian Federation,RUS
331,Aromanian,Definitely endangered,Albania,ALB
331,Aromanian,Definitely endangered,Bulgaria,BGR
331,Aromanian,Definitely endangered,Greece,GRC
331,Aromanian,Definitely endangered,The former Yugoslav Republic of Macedonia,MKD
331,Aromanian,Definitely endangered,Serbia,SRB
2485,Brahui,Vulnerable,Iran (Islamic Republic of),IRN
2485,Brahui,Vulnerable,Pakistan,PAK
2485,Brahui,Vulnerable,Afghanistan,AFG
375,Languedocian,Severely endangered,France,FRA
1072,Lezgian,Vulnerable,Azerbaijan,AZE
1072,Lezgian,Vulnerable,Russian Federation,RUS
1558,Mahasui,Definitely endangered,India,IND
1118,Magar,Definitely endangered,Nepal,NPL
1822,Mam (Guatemala),Vulnerable,Guatemala,GTM
418,Udmurt,Definitely endangered,Russian Federation,RUS
1506,Huasteca Náhuatl,Vulnerable,Mexico,MEX
1074,Kumyk,Vulnerable,Russian Federation,RUS
508,Yakut,Vulnerable,Russian Federation,RUS
1801,Kaqchikel (Guatemala),Vulnerable,Guatemala,GTM
1165,Karbi,Vulnerable,India,IND
347,Eastern Mari,Definitely endangered,Russian Federation,RUS
1068,Ingush,Vulnerable,Russian Federation,RUS
350,Erzya,Definitely endangered,Russian Federation,RUS
1212,Ho,Vulnerable,India,IND
2165,Judezmo (Israel),Severely endangered,Israel,ISR
534,Lalo,Vulnerable,China,CHN
378,Limousin,Severely endangered,France,FRA
381,Logudorese,Definitely endangered,Italy,ITA
626,Mapuche (Chile),Definitely endangered,Chile,CHL
1503,Central Náhuatl,Vulnerable,Mexico,MEX
424,Moselle Franconian,Vulnerable,Germany,DEU
424,Moselle Franconian,Vulnerable,Belgium,BEL
424,Moselle Franconian,Vulnerable,France,FRA
424,Moselle Franconian,Vulnerable,Luxembourg,LUX
964,Bantawa,Vulnerable,Nepal,NPL
1424,Santa,Vulnerable,China,CHN
1057,Mingrelian,Definitely endangered,Georgia,GEO
426,West Frisian,Vulnerable,Netherlands,NLD
1113,Gurung,Definitely endangered,Nepal,NPL
295,Guajiro,Vulnerable,Colombia,COL
295,Guajiro,Vulnerable,Venezuela (Bolivarian Republic of),VEN
1075,Karachay-Balkar,Vulnerable,Russian Federation,RUS
1064,Adyge,Vulnerable,Iraq,IRQ
1064,Adyge,Vulnerable,Israel,ISR
1064,Adyge,Vulnerable,Jordan,JOR
1064,Adyge,Vulnerable,The former Yugoslav Republic of Macedonia,MKD
1064,Adyge,Vulnerable,Russian Federation,RUS
1064,Adyge,Vulnerable,Syrian Arab Republic,SYR
1064,Adyge,Vulnerable,Turkey,TUR
469,Buryat (Trans-Baikal),Definitely endangered,Russian Federation,RUS
1574,Kurru,Definitely endangered,India,IND
1578,Kuvi,Definitely endangered,India,IND
1028,Limbu,Definitely endangered,India,IND
1028,Limbu,Definitely endangered,Nepal,NPL
2452,Moroccan Judeo-Arabic (Israel),Definitely endangered,Israel,ISR
401,Plautdietsch,Definitely endangered,Ukraine,UKR
1078,Pontic Greek,Definitely endangered,Armenia,ARM
1078,Pontic Greek,Definitely endangered,Georgia,GEO
1078,Pontic Greek,Definitely endangered,Greece,GRC
1078,Pontic Greek,Definitely endangered,Russian Federation,RUS
1078,Pontic Greek,Definitely endangered,Turkey,TUR
1078,Pontic Greek,Definitely endangered,Ukraine,UKR
1935,"Quichua (Cotopaxi, Tungurahua and Chimborazo)",Definitely endangered,Ecuador,ECU
1479,Waxiang,Vulnerable,China,CHN
1434,Oyrat,Definitely endangered,China,CHN
1434,Oyrat,Definitely endangered,Kyrgyzstan,KGZ
1434,Oyrat,Definitely endangered,Mongolia,MNG
1563,Garhwali,Vulnerable,India,IND
1380,Bade,Vulnerable,Nigeria,NGA
336,Breton,Severely endangered,France,FRA
352,Gascon,Definitely endangered,Spain,ESP
352,Gascon,Definitely endangered,France,FRA
2245,Phula (China),Vulnerable,China,CHN
1205,Sora,Vulnerable,India,IND
1119,Konyak,Vulnerable,India,IND
1130,Ao,Vulnerable,India,IND
1234,Tuvan,Vulnerable,China,CHN
1234,Tuvan,Vulnerable,Mongolia,MNG
1234,Tuvan,Vulnerable,Russian Federation,RUS
1970,Nafusi,Severely endangered,Libyan Arab Jamahiriya,LBY
2232,Suret,Definitely endangered,Armenia,ARM
2232,Suret,Definitely endangered,Iran (Islamic Republic of),IRN
2232,Suret,Definitely endangered,Iraq,IRQ
2232,Suret,Definitely endangered,Syrian Arab Republic,SYR
2232,Suret,Definitely endangered,Turkey,TUR
1592,Malto,Definitely endangered,India,IND
1600,Khowar,Vulnerable,Pakistan,PAK
2481,Maiya,Vulnerable,Pakistan,PAK
373,Komi,Definitely endangered,Russian Federation,RUS
365,Alpine Provençal,Definitely endangered,France,FRA
365,Alpine Provençal,Definitely endangered,Italy,ITA
355,Gallo,Severely endangered,France,FRA
1384,Gera,Vulnerable,Nigeria,NGA
1570,Irula,Vulnerable,India,IND
1204,Kharia,Vulnerable,India,IND
847,Khorasani Turk,Vulnerable,Iran (Islamic Republic of),IRN
1210,Korku,Vulnerable,India,IND
328,Moksha,Definitely endangered,Russian Federation,RUS
7,Western Armenian (Middle East),Definitely endangered,Iraq,IRQ
7,Western Armenian (Middle East),Definitely endangered,Lebanon,LBN
7,Western Armenian (Middle East),Definitely endangered,Syrian Arab Republic,SYR
2225,Western Cham,Vulnerable,Cambodia,KHM
1258,Tshangla,Vulnerable,Bhutan,BTN
1258,Tshangla,Vulnerable,China,CHN
1258,Tshangla,Vulnerable,India,IND
1161,Thado,Vulnerable,India,IND
389,Gagauz (Bessarabia),Definitely endangered,Republic of Moldova,MDA
389,Gagauz (Bessarabia),Definitely endangered,Ukraine,UKR
1557,Kului,Definitely endangered,India,IND
981,Adi,Vulnerable,China,CHN
981,Adi,Vulnerable,India,IND
1132,Lhota,Vulnerable,India,IND
977,Nyishi,Vulnerable,India,IND
1898,Ngäbere (Panama),Vulnerable,Panama,PAN
1582,Kodagu,Definitely endangered,India,IND
340,Corsican,Definitely endangered,France,FRA
340,Corsican,Definitely endangered,Italy,ITA
1253,Dzongkha,Vulnerable,Bhutan,BTN
368,Kalmyk,Definitely endangered,Russian Federation,RUS
1071,Lak,Vulnerable,Russian Federation,RUS
332,Asturian-Leonese,Definitely endangered,Spain,ESP
332,Asturian-Leonese,Definitely endangered,Portugal,PRT
376,Latgalian,Vulnerable,Latvia,LVA
376,Latgalian,Vulnerable,Russian Federation,RUS
404,Provençal,Severely endangered,France,FRA
1174,Rabha,Vulnerable,India,IND
1996,Tamzabit,Vulnerable,Algeria,DZA
1128,Sherpa,Vulnerable,China,CHN
1128,Sherpa,Vulnerable,India,IND
1128,Sherpa,Vulnerable,Nepal,NPL
1154,Tangkhul,Vulnerable,India,IND
1826,Q'aanjob'al,Vulnerable,Guatemala,GTM
1569,Badaga,Definitely endangered,India,IND
1140,Angami,Vulnerable,India,IND
1056,Laz,Definitely endangered,Georgia,GEO
1056,Laz,Definitely endangered,Turkey,TUR
1073,Tabasaran,Vulnerable,Russian Federation,RUS
1553,Chambeali,Definitely endangered,India,IND
1076,Abkhaz,Vulnerable,Georgia,GEO
1076,Abkhaz,Vulnerable,Russian Federation,RUS
1076,Abkhaz,Vulnerable,Turkey,TUR
1129,Phom,Vulnerable,India,IND
1588,Kolami,Definitely endangered,India,IND
784,Navajo,Vulnerable,United States of America,USA
408,Sassarese,Definitely endangered,Italy,ITA
655,Tamahaq (Algeria),Vulnerable,Algeria,DZA
1590,Konda,Definitely endangered,India,IND
916,Sierra Totonac,Severely endangered,Mexico,MEX
1564,Jaunsari,Definitely endangered,India,IND
1167,Dimasa,Vulnerable,India,IND
1179,Ladakhi,Vulnerable,China,CHN
1179,Ladakhi,Vulnerable,India,IND
1429,Salar,Vulnerable,China,CHN
1136,Simi,Vulnerable,India,IND
904,Phurhepecha,Vulnerable,Mexico,MEX
342,Crimean Tatar (Crimea),Severely endangered,Ukraine,UKR
451,Dagur (Nonni),Definitely endangered,China,CHN
366,Francoprovençal,Definitely endangered,France,FRA
366,Francoprovençal,Definitely endangered,Italy,ITA
366,Francoprovençal,Definitely endangered,Switzerland,CHE
356,Gallurese,Definitely endangered,Italy,ITA
1754,Mapuche (Argentina),Severely endangered,Argentina,ARG
1620,Mehri,Definitely endangered,Oman,OMN
1620,Mehri,Definitely endangered,Yemen,YEM
1891,Miskito (Nicaragua),Vulnerable,Nicaragua,NIC
1233,Ordos,Definitely endangered,China,CHN
1944,Quechua of Northern Bolivia,Vulnerable,Bolivia (Plurinational State of),BOL
96,Suba,Vulnerable,Kenya,KEN
96,Suba,Vulnerable,United Republic of Tanzania,TZA
1861,Garífuna (Honduras),Vulnerable,Honduras,HND
292,Embera (Colombia),Vulnerable,Colombia,COL
1162,Kabui,Vulnerable,India,IND
760,Shughni,Vulnerable,Tajikistan,TJK
760,Shughni,Vulnerable,Afghanistan,AFG
397,Permyak,Definitely endangered,Russian Federation,RUS
1825,Poqomchi',Vulnerable,Guatemala,GTM
1135,Yimchungru,Vulnerable,India,IND
669,Nogay (Caucasus),Definitely endangered,Russian Federation,RUS
700,Heiban,Vulnerable,Sudan,SDN
1930,Quichua (Cañar and Azuay),Severely endangered,Ecuador,ECU
932,Mezquital Otomí,Definitely endangered,Mexico,MEX
940,Eastern Mazahua,Definitely endangered,Mexico,MEX
1599,Burushaski,Vulnerable,Pakistan,PAK
928,Central Otomí,Definitely endangered,Mexico,MEX
1141,Chokri,Vulnerable,India,IND
1133,Sangtam,Vulnerable,India,IND
1791,Ixil (Guatemala),Vulnerable,Guatemala,GTM
1777,Achi',Vulnerable,Guatemala,GTM
1686,Yem,Vulnerable,Ethiopia,ETH
1144,Mao,Vulnerable,India,IND
1347,Arbëresh,Definitely endangered,Italy,ITA
1765,Lari,Definitely endangered,Iran (Islamic Republic of),IRN
641,Páez,Definitely endangered,Colombia,COL
2303,Quechua of Santiago del Estero,Definitely endangered,Argentina,ARG
1058,Svan,Definitely endangered,Georgia,GEO
2236,Tai Daeng,Vulnerable,Lao People's Democratic Republic,LAO
2236,Tai Daeng,Vulnerable,Viet Nam,VNM
2163,Taznatit,Severely endangered,Algeria,DZA
2179,Razihi,Definitely endangered,Yemen,YEM
1379,Wakhi,Definitely endangered,China,CHN
1379,Wakhi,Definitely endangered,Pakistan,PAK
1379,Wakhi,Definitely endangered,Tajikistan,TJK
1379,Wakhi,Definitely endangered,Afghanistan,AFG
1568,Bishnupriya Manipuri Creole,Vulnerable,Bangladesh,BGD
1568,Bishnupriya Manipuri Creole,Vulnerable,India,IND
1713,Acheron,Severely endangered,Sudan,SDN
702,Maori,Vulnerable,New Zealand,NZL
2237,Tai Neua,Vulnerable,Lao People's Democratic Republic,LAO
1567,Bhadravahi,Definitely endangered,India,IND
1567,Bhadravahi,Definitely endangered,Pakistan,PAK
1562,Kinnauri,Definitely endangered,India,IND
1330,Gallo-Sicilian,Definitely endangered,Italy,ITA
1594,Kurux (Bangladesh),Vulnerable,Bangladesh,BGD
1831,Tz'utujil,Definitely endangered,Guatemala,GTM
2350,Chamorro,Vulnerable,Guam (U.S.A.),GUM
741,Ashaninka (Peru),Vulnerable,Peru,PER
1131,Chang,Vulnerable,India,IND
1897,Kuna (Panama),Vulnerable,Panama,PAN
1554,Churahi,Definitely endangered,India,IND
1155,Nruanghmei,Vulnerable,India,IND
1139,Rengma,Vulnerable,India,IND
1027,Faroese,Vulnerable,Faroe Islands,FRO
2439,Northern Tujia,Severely endangered,China,CHN
2480,Torwali,Definitely endangered,Pakistan,PAK
1787,Chuj (Guatemala),Vulnerable,Guatemala,GTM
1186,Kachari,Definitely endangered,India,IND
411,Scottish Gaelic,Definitely endangered,United Kingdom of Great Britain and Northern Ireland,GBR
1504,Sierra de Puebla Náhuatl,Definitely endangered,Mexico,MEX
643,Limonese Creole,Definitely endangered,Costa Rica,CRI
370,Kashubian,Severely endangered,Poland,POL
481,Khakas,Definitely endangered,Russian Federation,RUS
1587,Parji,Critically endangered,India,IND
1352,Arvanitika,Severely endangered,Greece,GRC
507,Buryat (Cis-Baikal),Severely endangered,Russian Federation,RUS
458,Buryat (Manchuria),Definitely endangered,China,CHN
458,Buryat (Manchuria),Definitely endangered,Mongolia,MNG
2261,Cuona Menba,Vulnerable,Bhutan,BTN
2261,Cuona Menba,Vulnerable,China,CHN
2261,Cuona Menba,Vulnerable,India,IND
2229,Eastern Cham,Definitely endangered,Viet Nam,VNM
1232,Hmar,Vulnerable,India,IND
1422,Huzhu Monguor,Severely endangered,China,CHN
1159,Paite,Vulnerable,India,IND
1929,Quichua (Imbabura),Definitely endangered,Ecuador,ECU
1949,Soqotri,Severely endangered,Yemen,YEM
462,Southern Altay,Definitely endangered,Russian Federation,RUS
1475,Transylvanian Saxon,Severely endangered,Romania,ROU
1986,Turoyo,Severely endangered,Syrian Arab Republic,SYR
1986,Turoyo,Severely endangered,Turkey,TUR
422,Võro-Seto,Definitely endangered,Estonia,EST
422,Võro-Seto,Definitely endangered,Russian Federation,RUS
687,West Greenlandic,Vulnerable,Greenland (Kingdom of Denmark),GRL
1494,Western Armenian (Turkey),Definitely endangered,Turkey,TUR
122,Zaramo,Definitely endangered,United Republic of Tanzania,TZA
2180,Zenatiya,Critically endangered,Algeria,DZA
915,Papantla Totonac,Definitely endangered,Mexico,MEX
1108,Wancho,Vulnerable,India,IND
1213,Bhumji,Vulnerable,India,IND
2241,Cosung (China),Definitely endangered,China,CHN
2240,Cosung (Viet Nam),Definitely endangered,Viet Nam,VNM
2249,Baheng (China),Vulnerable,China,CHN
60,Lumun,Definitely endangered,Sudan,SDN
1931,Quichua (Loja),Severely endangered,Ecuador,ECU
1025,Chamling,Definitely endangered,Nepal,NPL
362,Irish,Definitely endangered,Ireland,IRL
362,Irish,Definitely endangered,United Kingdom of Great Britain and Northern Ireland,GBR
1329,Reshe,Vulnerable,Nigeria,NGA
927,Sierra Otomí,Vulnerable,Mexico,MEX
134,Phuthi,Definitely endangered,Lesotho,LSO
704,Rarotongan,Vulnerable,Cook Islands,COK
1804,Khalaj,Vulnerable,Iran (Islamic Republic of),IRN
1670,Dungan,Definitely endangered,Kazakhstan,KAZ
1670,Dungan,Definitely endangered,Kyrgyzstan,KGZ
1143,Kheza,Vulnerable,India,IND
1304,Jola-Kassa,Vulnerable,Senegal,SEN
1447,Satār,Vulnerable,Nepal,NPL
1927,Guaraní Boliviano,Vulnerable,Argentina,ARG
1927,Guaraní Boliviano,Vulnerable,Bolivia (Plurinational State of),BOL
1208,Gutob,Vulnerable,India,IND
1247,Kheng,Vulnerable,Bhutan,BTN
70,Laro,Definitely endangered,Sudan,SDN
986,Minyong,Vulnerable,India,IND
1137,Mru,Severely endangered,Myanmar,MMR
149,Patani Malay,Vulnerable,Thailand,THA
998,"Quechua of Cajatambo, Pasco and northern Junín",Severely endangered,Peru,PER
1275,Quichua (Napo),Definitely endangered,Ecuador,ECU
1104,Tangsa,Vulnerable,India,IND
2210,Tetserret,Severely endangered,Niger,NER
734,Awajun,Vulnerable,Peru,PER
1134,Khiamngan,Vulnerable,India,IND
1717,Ngile,Severely endangered,Sudan,SDN
2235,Phunoi,Vulnerable,Lao People's Democratic Republic,LAO
905,Lower Mixe,Vulnerable,Mexico,MEX
1151,Maram,Vulnerable,India,IND
427,Western Mari,Severely endangered,Russian Federation,RUS
1082,Chepang,Vulnerable,Nepal,NPL
1356,Chontal Tabasco,Severely endangered,Mexico,MEX
2414,Muji,Definitely endangered,China,CHN
1778,Akatek (Guatemala),Vulnerable,Guatemala,GTM
1491,Huichol,Vulnerable,Mexico,MEX
406,Romansh,Definitely endangered,Switzerland,CHE
938,Apatani,Vulnerable,India,IND
988,Galo,Vulnerable,India,IND
1218,Korwa,Vulnerable,India,IND
759,Shuar chicham,Definitely endangered,Ecuador,ECU
742,Ticuna,Definitely endangered,Brazil,BRA
742,Ticuna,Definitely endangered,Colombia,COL
742,Ticuna,Definitely endangered,Peru,PER
999,Wanka Quechua,Severely endangered,Peru,PER
296,Sikuani,Vulnerable,Colombia,COL
296,Sikuani,Vulnerable,Venezuela (Bolivarian Republic of),VEN
1800,Jakaltek (Guatemala),Definitely endangered,Guatemala,GTM
1147,Liangmai,Vulnerable,India,IND
1150,Zeme,Vulnerable,India,IND
1277,Highland Mazatec,Vulnerable,Mexico,MEX
1116,Thangmi,Definitely endangered,Nepal,NPL
1106,Nocte,Vulnerable,India,IND
1490,Mayo,Critically endangered,Mexico,MEX
2309,Lauje,Vulnerable,Indonesia,IDN
431,Danuwar,Severely endangered,Nepal,NPL
1561,Sirmaudi,Critically endangered,India,IND
1077,Abaza,Definitely endangered,Russian Federation,RUS
1077,Abaza,Definitely endangered,Turkey,TUR
1171,Koch,Definitely endangered,India,IND
2030,Amis,Vulnerable,China,CHN
2525,Biak,Vulnerable,Indonesia,IDN
1245,Bumthang,Vulnerable,Bhutan,BTN
1350,Burgenland Croatian,Definitely endangered,Austria,AUT
1350,Burgenland Croatian,Definitely endangered,Hungary,HUN
1350,Burgenland Croatian,Definitely endangered,Slovakia,SVK
1768,Dzhidi,Definitely endangered,Iran (Islamic Republic of),IRN
2451,Judeo-Berber (Israel),Severely endangered,Israel,ISR
1120,Kham,Definitely endangered,Nepal,NPL
565,Ladin,Definitely endangered,Italy,ITA
440,Lepcha,Definitely endangered,Bhutan,BTN
440,Lepcha,Definitely endangered,India,IND
440,Lepcha,Definitely endangered,Nepal,NPL
2427,Maonan,Vulnerable,China,CHN
2221,"Mok (Myanmar, Thailand)",Definitely endangered,Myanmar,MMR
2221,"Mok (Myanmar, Thailand)",Definitely endangered,Thailand,THA
1715,Moro,Definitely endangered,Sudan,SDN
2425,Mulam,Vulnerable,China,CHN
393,North Saami,Definitely endangered,Finland,FIN
393,North Saami,Definitely endangered,Norway,NOR
393,North Saami,Definitely endangered,Russian Federation,RUS
393,North Saami,Definitely endangered,Sweden,SWE
1012,Quechua of Cajamarca,Severely endangered,Peru,PER
1276,Quichua (Pastaza),Definitely endangered,Ecuador,ECU
1378,Rushani,Definitely endangered,Tajikistan,TJK
1378,Rushani,Definitely endangered,Afghanistan,AFG
979,Tagin,Vulnerable,India,IND
2321,Tialo,Vulnerable,Indonesia,IDN
2181,Tidikelt,Critically endangered,Algeria,DZA
659,Toba,Definitely endangered,Argentina,ARG
503,Tundra Nenets,Definitely endangered,Russian Federation,RUS
421,Vojvodina Rusyn,Definitely endangered,Croatia,HRV
421,Vojvodina Rusyn,Definitely endangered,Serbia,SRB
2408,Wuse,Vulnerable,China,CHN
1035,Agul,Definitely endangered,Russian Federation,RUS
1036,Rutul,Definitely endangered,Azerbaijan,AZE
1036,Rutul,Definitely endangered,Russian Federation,RUS
1844,Bateri,Definitely endangered,Pakistan,PAK
1146,Mzieme,Vulnerable,India,IND
1112,Ghale,Vulnerable,Nepal,NPL
907,Sierra Popoluca,Vulnerable,Mexico,MEX
1446,Kurux (Nepal),Vulnerable,Nepal,NPL
1170,Deori,Definitely endangered,India,IND
1279,Soyaltepec Mazatec,Vulnerable,Mexico,MEX
941,Western Mazahua,Definitely endangered,Mexico,MEX
1430,Sibe,Severely endangered,China,CHN
1505,Isthmus Náhuatl,Vulnerable,Mexico,MEX
1105,Sunwar,Vulnerable,Nepal,NPL
1302,Mancagne,Vulnerable,Senegal,SEN
1576,Gadaba,Critically endangered,India,IND
1513,Banat Bulgarian,Definitely endangered,Romania,ROU
1513,Banat Bulgarian,Definitely endangered,Serbia,SRB
1351,Csángó Hungarian,Severely endangered,Romania,ROU
1215,Koda,Vulnerable,India,IND
1423,Minhe Monguor,Definitely endangered,China,CHN
1862,Miskito (Honduras),Vulnerable,Honduras,HND
396,Olonetsian,Definitely endangered,Finland,FIN
396,Olonetsian,Definitely endangered,Russian Federation,RUS
1006,Saek,Definitely endangered,Lao People's Democratic Republic,LAO
1006,Saek,Definitely endangered,Thailand,THA
885,Sioux,Vulnerable,United States of America,USA
699,Tamazight (Beni Iznassen),Definitely endangered,Morocco,MAR
1061,Tsakhur,Definitely endangered,Azerbaijan,AZE
1061,Tsakhur,Definitely endangered,Russian Federation,RUS
1964,Warao,Definitely endangered,Guyana,GUY
1964,Warao,Definitely endangered,Venezuela (Bolivarian Republic of),VEN
1169,Majhi,Severely endangered,Nepal,NPL
1501,Jone,Definitely endangered,China,CHN
1037,Andi,Definitely endangered,Russian Federation,RUS
599,Guambiano,Definitely endangered,Colombia,COL
1164,Anal,Vulnerable,India,IND
1802,Hawrami,Definitely endangered,Iran (Islamic Republic of),IRN
1802,Hawrami,Definitely endangered,Iraq,IRQ
1203,Juang,Definitely endangered,India,IND
1173,Tiwa,Definitely endangered,India,IND
1901,Embera (Panama),Vulnerable,Panama,PAN
1306,Ediamat,Vulnerable,Guinea-Bissau,GNB
1178,Mara,Definitely endangered,India,IND
1157,Maring,Vulnerable,India,IND
1386,Polci cluster,Definitely endangered,Nigeria,NGA
1461,Sarikoli,Definitely endangered,China,CHN
63,Krongo,Definitely endangered,Sudan,SDN
1779,Ashtiani,Definitely endangered,Iran (Islamic Republic of),IRN
1799,Khunsari,Definitely endangered,Iran (Islamic Republic of),IRN
2300,Semnani,Definitely endangered,Iran (Islamic Republic of),IRN
